trial_id,tier,model,order_qty,demand_shock,units_sold,unsold_units,sell_through_pct,gmv,profit,capital_employed
106,Hot / predictable,SOR,1930,0.874,1778.0,152.0,92.1,3602103,1201751,0
107,Hot / predictable,MP,1930,1.017,1707.8,222.2,88.5,4269427,939274,0
107,Hot / predictable,OR,1930,1.017,1878.4,51.6,97.3,4242150,1935440,2316000
107,Hot / predictable,SOR,1930,1.017,1878.4,51.6,97.3,4242150,1706330,0
108,Hot / predictable,MP,1930,1.302,1930.0,0.0,100.0,4825000,1061500,0
108,Hot / predictable,OR,1930,1.302,1930.0,0.0,100.0,4437286,2121286,2316000
108,Hot / predictable,SOR,1930,1.302,1930.0,0.0,100.0,4437286,1831786,0
109,Hot / predictable,MP,1930,1.229,1930.0,0.0,100.0,4825000,1061500,0
109,Hot / predictable,OR,1930,1.229,1930.0,0.0,100.0,4459069,2143069,2316000
109,Hot / predictable,SOR,1930,1.229,1930.0,0.0,100.0,4459069,1853569,0
110,Hot / predictable,MP,1930,1.06,1779.8,150.2,92.2,4449392,978866,0
110,Hot / predictable,OR,1930,1.06,1930.0,0.0,100.0,4352058,2036058,2316000
110,Hot / predictable,SOR,1930,1.06,1930.0,0.0,100.0,4352058,1746558,0
111,Hot / predictable,MP,1930,1.124,1886.3,43.7,97.7,4715723,1037459,0
111,Hot / predictable,OR,1930,1.124,1930.0,0.0,100.0,4407139,2091139,2316000
111,Hot / predictable,SOR,1930,1.124,1930.0,0.0,100.0,4407139,1801639,0
112,Hot / predictable,MP,1930,0.912,1571.5,358.5,81.4,3816816,839699,0
112,Hot / predictable,OR,1930,0.912,1832.6,97.4,95.0,3761344,1462874,2316000
112,Hot / predictable,SOR,1930,0.912,1832.6,97.4,95.0,3761344,1287323,0
113,Hot / predictable,MP,1930,0.87,1498.2,431.8,77.6,3638653,800504,0
113,Hot / predictable,OR,1930,0.87,1769.6,160.4,91.7,3585051,1297920,2316000
113,Hot / predictable,SOR,1930,0.87,1769.6,160.4,91.7,3585051,1196062,0
114,Hot / predictable,MP,1930,0.796,1431.0,499.0,74.1,3319387,730265,0
114,Hot / predictable,OR,1930,0.796,1690.1,239.9,87.6,3263500,990676,2316000
114,Hot / predictable,SOR,1930,0.796,1690.1,239.9,87.6,3263500,981822,0
115,Hot / predictable,MP,1930,1.058,1776.2,153.8,92.0,4440564,976924,0
115,Hot / predictable,OR,1930,1.058,1930.0,0.0,100.0,4352996,2036996,2316000
115,Hot / predictable,SOR,1930,1.058,1930.0,0.0,100.0,4352996,1747496,0
116,Hot / predictable,MP,1930,0.939,1617.3,312.7,83.8,3927881,864134,0
116,Hot / predictable,OR,1930,0.939,1816.5,113.5,94.1,3912753,1617175,2316000
116,Hot / predictable,SOR,1930,0.939,1816.5,113.5,94.1,3912753,1460421,0
117,Hot / predictable,MP,1930,0.79,1419.6,510.4,73.6,3292939,724447,0
117,Hot / predictable,OR,1930,0.79,1694.8,235.2,87.8,3236919,963258,2316000
117,Hot / predictable,SOR,1930,0.79,1694.8,235.2,87.8,3236919,948957,0
118,Hot / predictable,MP,1930,1.144,1919.5,10.5,99.5,4798762,1055728,0
118,Hot / predictable,OR,1930,1.144,1930.0,0.0,100.0,4399781,2083781,2316000
118,Hot / predictable,SOR,1930,1.144,1930.0,0.0,100.0,4399781,1794281,0
119,Hot / predictable,MP,1930,0.906,1561.2,368.8,80.9,3791795,834195,0
119,Hot / predictable,OR,1930,0.906,1777.1,152.9,92.1,3776441,1487961,2316000
119,Hot / predictable,SOR,1930,0.906,1777.1,152.9,92.1,3776441,1377340,0
120,Hot / predictable,MP,1930,1.272,1930.0,0.0,100.0,4825000,1061500,0
120,Hot / predictable,OR,1930,1.272,1930.0,0.0,100.0,4446360,2130360,2316000
120,Hot / predictable,SOR,1930,1.272,1930.0,0.0,100.0,4446360,1840860,0
121,Hot / predictable,MP,1930,0.927,1595.9,334.1,82.7,3875930,852705,0
121,Hot / predictable,OR,1930,0.927,1792.5,137.5,92.9,3861001,1569748,2316000
121,Hot / predictable,SOR,1930,0.927,1792.5,137.5,92.9,3861001,1441105,0
122,Hot / predictable,MP,1930,1.131,1898.9,31.1,98.4,4747194,1044383,0
122,Hot / predictable,OR,1930,1.131,1930.0,0.0,100.0,4404350,2088350,2316000
122,Hot / predictable,SOR,1930,1.131,1930.0,0.0,100.0,4404350,1798850,0
123,Hot / predictable,MP,1930,0.922,1587.8,342.2,82.3,3856254,848376,0
123,Hot / predictable,OR,1930,0.922,1783.4,146.6,92.4,3841401,1551786,2316000
123,Hot / predictable,SOR,1930,0.922,1783.4,146.6,92.4,3841401,1433789,0
124,Hot / predictable,MP,1930,1.041,1747.0,183.0,90.5,4367526,960856,0
124,Hot / predictable,OR,1930,1.041,1921.5,8.5,99.6,4339621,2025143,2316000
124,Hot / predictable,SOR,1930,1.041,1921.5,8.5,99.6,4339621,1745536,0
125,Hot / predictable,MP,1930,1.112,1867.4,62.6,96.8,4668388,1027045,0
125,Hot / predictable,OR,1930,1.112,1930.0,0.0,100.0,4411333,2095333,2316000
125,Hot / predictable,SOR,1930,1.112,1930.0,0.0,100.0,4411333,1805833,0
126,Hot / predictable,MP,1930,1.061,1780.6,149.4,92.3,4451553,979342,0
126,Hot / predictable,OR,1930,1.061,1930.0,0.0,100.0,4351828,2035828,2316000
126,Hot / predictable,SOR,1930,1.061,1930.0,0.0,100.0,4351828,1746328,0
127,Hot / predictable,MP,1930,1.098,1843.1,86.9,95.5,4607754,1013706,0
127,Hot / predictable,OR,1930,1.098,1930.0,0.0,100.0,4416706,2100706,2316000
127,Hot / predictable,SOR,1930,1.098,1930.0,0.0,100.0,4416706,1811206,0
128,Hot / predictable,MP,1930,1.219,1930.0,0.0,100.0,4825000,1061500,0
128,Hot / predictable,OR,1930,1.219,1930.0,0.0,100.0,4461892,2145892,2316000
128,Hot / predictable,SOR,1930,1.219,1930.0,0.0,100.0,4461892,1856392,0
129,Hot / predictable,MP,1930,0.906,1560.5,369.5,80.9,3790142,833831,0
129,Hot / predictable,OR,1930,0.906,1776.3,153.7,92.0,3774794,1486454,2316000
129,Hot / predictable,SOR,1930,0.906,1776.3,153.7,92.0,3774794,1376739,0
130,Hot / predictable,MP,1930,1.12,1879.2,50.8,97.4,4698009,1033562,0
130,Hot / predictable,OR,1930,1.12,1930.0,0.0,100.0,4408708,2092708,2316000
130,Hot / predictable,SOR,1930,1.12,1930.0,0.0,100.0,4408708,1803208,0
131,Hot / predictable,MP,1930,1.046,1756.0,174.0,91.0,4389931,965785,0
131,Hot / predictable,OR,1930,1.046,1930.0,0.0,100.0,4358378,2042378,2316000
131,Hot / predictable,SOR,1930,1.046,1930.0,0.0,100.0,4358378,1752878,0
132,Hot / predictable,MP,1930,1.27,1930.0,0.0,100.0,4825000,1061500,0
132,Hot / predictable,OR,1930,1.27,1930.0,0.0,100.0,4446831,2130831,2316000
132,Hot / predictable,SOR,1930,1.27,1930.0,0.0,100.0,4446831,1841331,0
133,Hot / predictable,MP,1930,1.132,1899.9,30.1,98.4,4749679,1044929,0
133,Hot / predictable,OR,1930,1.132,1930.0,0.0,100.0,4404130,2088130,2316000
133,Hot / predictable,SOR,1930,1.132,1930.0,0.0,100.0,4404130,1798630,0
134,Hot / predictable,MP,1930,1.314,1930.0,0.0,100.0,4825000,1061500,0
134,Hot / predictable,OR,1930,1.314,1930.0,0.0,100.0,4433880,2117880,2316000
134,Hot / predictable,SOR,1930,1.314,1930.0,0.0,100.0,4433880,1828380,0
135,Hot / predictable,MP,1930,1.167,1930.0,0.0,100.0,4825000,1061500,0
135,Hot / predictable,OR,1930,1.167,1930.0,0.0,100.0,4391032,2075032,2316000
135,Hot / predictable,SOR,1930,1.167,1930.0,0.0,100.0,4391032,1785532,0
136,Hot / predictable,MP,1930,0.835,1437.7,492.3,74.5,3491807,768198,0
136,Hot / predictable,OR,1930,0.835,1738.9,191.1,90.1,3439070,1157461,2316000
136,Hot / predictable,SOR,1930,0.835,1738.9,191.1,90.1,3439070,1091508,0
137,Hot / predictable,MP,1930,0.835,1438.7,491.3,74.5,3494178,768719,0
137,Hot / predictable,OR,1930,0.835,1740.1,189.9,90.2,3441405,1159584,2316000
137,Hot / predictable,SOR,1930,0.835,1740.1,189.9,90.2,3441405,1092249,0
138,Hot / predictable,MP,1930,1.136,1906.1,23.9,98.8,4765152,1048333,0
138,Hot / predictable,OR,1930,1.136,1930.0,0.0,100.0,4402759,2086759,2316000
138,Hot / predictable,SOR,1930,1.136,1930.0,0.0,100.0,4402759,1797259,0
139,Hot / predictable,MP,1930,0.954,1642.8,287.2,85.1,3989889,877776,0
139,Hot / predictable,OR,1930,0.954,1819.5,110.5,94.3,3975343,1679242,2316000
139,Hot / predictable,SOR,1930,0.954,1819.5,110.5,94.3,3975343,1519080,0
140,Hot / predictable,MP,1930,0.92,1584.6,345.4,82.1,3848559,846683,0
140,Hot / predictable,OR,1930,0.92,1779.9,150.1,92.2,3833736,1544761,2316000
140,Hot / predictable,SOR,1930,0.92,1779.9,150.1,92.2,3833736,1430928,0
141,Hot / predictable,MP,1930,1.26,1930.0,0.0,100.0,4825000,1061500,0
141,Hot / predictable,OR,1930,1.26,1930.0,0.0,100.0,4449952,2133952,2316000
141,Hot / predictable,SOR,1930,1.26,1930.0,0.0,100.0,4449952,1844452,0
142,Hot / predictable,MP,1930,1.233,1930.0,0.0,100.0,4825000,1061500,0
142,Hot / predictable,OR,1930,1.233,1930.0,0.0,100.0,4457962,2141962,2316000
142,Hot / predictable,SOR,1930,1.233,1930.0,0.0,100.0,4457962,1852462,0
143,Hot / predictable,MP,1930,0.88,1515.8,414.2,78.5,3681466,809922,0
143,Hot / predictable,OR,1930,0.88,1790.4,139.6,92.8,3627233,1336354,2316000
143,Hot / predictable,SOR,1930,0.88,1790.4,139.6,92.8,3627233,1210135,0
144,Hot / predictable,MP,1930,0.947,1631.3,298.7,84.5,3961999,871640,0
144,Hot / predictable,OR,1930,0.947,1832.3,97.7,94.9,3946739,1648322,2316000
144,Hot / predictable,SOR,1930,0.947,1832.3,97.7,94.9,3946739,1473106,0
145,Hot / predictable,MP,1930,1.324,1930.0,0.0,100.0,4825000,1061500,0
145,Hot / predictable,OR,1930,1.324,1930.0,0.0,100.0,4430873,2114873,2316000
145,Hot / predictable,SOR,1930,1.324,1930.0,0.0,100.0,4430873,1825373,0
146,Hot / predictable,MP,1930,1.053,1768.1,161.9,91.6,4420188,972441,0
146,Hot / predictable,OR,1930,1.053,1930.0,0.0,100.0,4355162,2039162,2316000
146,Hot / predictable,SOR,1930,1.053,1930.0,0.0,100.0,4355162,1749662,0
147,Hot / predictable,MP,1930,0.972,1630.8,299.2,84.5,4076899,896918,0
147,Hot / predictable,OR,1930,0.972,1853.1,76.9,96.0,4048955,1746789,2316000
147,Hot / predictable,SOR,1930,0.972,1853.1,76.9,96.0,4048955,1547209,0
148,Hot / predictable,MP,1930,0.996,1672.5,257.5,86.7,4181180,919860,0
148,Hot / predictable,OR,1930,0.996,1867.6,62.4,96.8,4153572,1848805,2316000
148,Hot / predictable,SOR,1930,0.996,1867.6,62.4,96.8,4153572,1632320,0
149,Hot / predictable,MP,1930,1.018,1709.0,221.0,88.6,4272615,939975,0
149,Hot / predictable,OR,1930,1.018,1879.8,50.2,97.4,4245317,1938355,2316000
149,Hot / predictable,SOR,1930,1.018,1879.8,50.2,97.4,4245317,1707604,0
150,Hot / predictable,MP,1930,1.119,1879.0,51.0,97.4,4697432,1033435,0
150,Hot / predictable,OR,1930,1.119,1930.0,0.0,100.0,4408760,2092760,2316000
150,Hot / predictable,SOR,1930,1.119,1930.0,0.0,100.0,4408760,1803260,0
151,Hot / predictable,MP,1930,1.254,1930.0,0.0,100.0,4825000,1061500,0
151,Hot / predictable,OR,1930,1.254,1930.0,0.0,100.0,4451675,2135675,2316000
151,Hot / predictable,SOR,1930,1.254,1930.0,0.0,100.0,4451675,1846175,0
152,Hot / predictable,MP,1930,1.226,1930.0,0.0,100.0,4825000,1061500,0
152,Hot / predictable,OR,1930,1.226,1930.0,0.0,100.0,4459930,2143930,2316000
152,Hot / predictable,SOR,1930,1.226,1930.0,0.0,100.0,4459930,1854430,0
153,Hot / predictable,MP,1930,1.106,1857.1,72.9,96.2,4642692,1021392,0
153,Hot / predictable,OR,1930,1.106,1930.0,0.0,100.0,4413610,2097610,2316000
153,Hot / predictable,SOR,1930,1.106,1930.0,0.0,100.0,4413610,1808110,0
154,Hot / predictable,MP,1930,0.904,1556.9,373.1,80.7,3781394,831907,0
154,Hot / predictable,OR,1930,0.904,1839.0,91.0,95.3,3725690,1426062,2316000
154,Hot / predictable,SOR,1930,0.904,1839.0,91.0,95.3,3725690,1242983,0
155,Hot / predictable,MP,1930,1.379,1930.0,0.0,100.0,4825000,1061500,0
155,Hot / predictable,OR,1930,1.379,1930.0,0.0,100.0,4525302,2209302,2316000
155,Hot / predictable,SOR,1930,1.379,1930.0,0.0,100.0,4525302,1919802,0
156,Hot / predictable,MP,1930,0.995,1670.8,259.2,86.6,4176905,918919,0
156,Hot / predictable,OR,1930,0.995,1865.7,64.3,96.7,4149326,1844903,2316000
156,Hot / predictable,SOR,1930,0.995,1865.7,64.3,96.7,4149326,1630651,0
157,Hot / predictable,MP,1930,0.825,1421.4,508.6,73.6,3452106,759463,0
157,Hot / predictable,OR,1930,0.825,1719.2,210.8,89.1,3399968,1121919,2316000
157,Hot / predictable,SOR,1930,0.825,1719.2,210.8,89.1,3399968,1079098,0
158,Hot / predictable,MP,1930,1.0,1678.5,251.5,87.0,4196142,923151,0
158,Hot / predictable,OR,1930,1.0,1874.3,55.7,97.1,4168436,1862466,2316000
158,Hot / predictable,SOR,1930,1.0,1874.3,55.7,97.1,4168436,1638161,0
159,Hot / predictable,MP,1930,0.926,1595.3,334.7,82.7,3874631,852419,0
159,Hot / predictable,OR,1930,0.926,1791.9,138.1,92.8,3859707,1568563,2316000
159,Hot / predictable,SOR,1930,0.926,1791.9,138.1,92.8,3859707,1440622,0
160,Hot / predictable,MP,1930,1.086,1823.1,106.9,94.5,4557659,1002685,0
160,Hot / predictable,OR,1930,1.086,1930.0,0.0,100.0,4421145,2105145,2316000
160,Hot / predictable,SOR,1930,1.086,1930.0,0.0,100.0,4421145,1815645,0
161,Hot / predictable,MP,1930,0.958,1608.0,322.0,83.3,4020093,884420,0
161,Hot / predictable,OR,1930,0.958,1827.3,102.7,94.7,3992538,1695020,2316000
161,Hot / predictable,SOR,1930,0.958,1827.3,102.7,94.7,3992538,1525650,0
162,Hot / predictable,MP,1930,1.419,1930.0,0.0,100.0,4825000,1061500,0
162,Hot / predictable,OR,1930,1.419,1930.0,0.0,100.0,4516434,2200434,2316000
162,Hot / predictable,SOR,1930,1.419,1930.0,0.0,100.0,4516434,1910934,0
163,Hot / predictable,MP,1930,1.147,1926.0,4.0,99.8,4815103,1059323,0
163,Hot / predictable,OR,1930,1.147,1930.0,0.0,100.0,4398333,2082333,2316000
163,Hot / predictable,SOR,1930,1.147,1930.0,0.0,100.0,4398333,1792833,0
164,Hot / predictable,MP,1930,0.855,1471.7,458.3,76.3,3574441,786377,0
164,Hot / predictable,OR,1930,0.855,1759.7,170.3,91.2,3521107,1235767,2316000
164,Hot / predictable,SOR,1930,0.855,1759.7,170.3,91.2,3521107,1145559,0
165,Hot / predictable,MP,1930,1.041,1747.6,182.4,90.5,4368985,961177,0
165,Hot / predictable,OR,1930,1.041,1922.2,7.8,99.6,4341071,2026478,2316000
165,Hot / predictable,SOR,1930,1.041,1922.2,7.8,99.6,4341071,1746119,0
166,Hot / predictable,MP,1930,1.123,1884.9,45.1,97.7,4712230,1036691,0
166,Hot / predictable,OR,1930,1.123,1930.0,0.0,100.0,4407448,2091448,2316000
166,Hot / predictable,SOR,1930,1.123,1930.0,0.0,100.0,4407448,1801948,0
167,Hot / predictable,MP,1930,1.069,1794.3,135.7,93.0,4485635,986840,0
167,Hot / predictable,OR,1930,1.069,1930.0,0.0,100.0,4348205,2032205,2316000
167,Hot / predictable,SOR,1930,1.069,1930.0,0.0,100.0,4348205,1742705,0
168,Hot / predictable,MP,1930,0.913,1571.8,358.2,81.4,3817445,839838,0
168,Hot / predictable,OR,1930,0.913,1832.9,97.1,95.0,3761965,1463441,2316000
168,Hot / predictable,SOR,1930,0.913,1832.9,97.1,95.0,3761965,1287536,0
169,Hot / predictable,MP,1930,0.998,1674.9,255.1,86.8,4187326,921212,0
169,Hot / predictable,OR,1930,0.998,1870.3,59.7,96.9,4159677,1854416,2316000
169,Hot / predictable,SOR,1930,0.998,1870.3,59.7,96.9,4159677,1634720,0
170,Hot / predictable,MP,1930,0.793,1425.9,504.1,73.9,3307337,727614,0
170,Hot / predictable,OR,1930,0.793,1702.2,227.8,88.2,3251072,976077,2316000
170,Hot / predictable,SOR,1930,0.793,1702.2,227.8,88.2,3251072,953107,0
171,Hot / predictable,MP,1930,0.886,1526.0,404.0,79.1,3706317,815390,0
171,Hot / predictable,OR,1930,0.886,1802.5,127.5,93.4,3651718,1358663,2316000
171,Hot / predictable,SOR,1930,0.886,1802.5,127.5,93.4,3651718,1218304,0
172,Hot / predictable,MP,1930,0.959,1609.5,320.5,83.4,4023692,885212,0
172,Hot / predictable,OR,1930,0.959,1829.0,101.0,94.8,3996113,1698300,2316000
172,Hot / predictable,SOR,1930,0.959,1829.0,101.0,94.8,3996113,1527017,0
173,Hot / predictable,MP,1930,1.09,1829.7,100.3,94.8,4574133,1006309,0
173,Hot / predictable,OR,1930,1.09,1930.0,0.0,100.0,4419685,2103685,2316000
173,Hot / predictable,SOR,1930,1.09,1930.0,0.0,100.0,4419685,1814185,0
174,Hot / predictable,MP,1930,1.042,1748.3,181.7,90.6,4370771,961570,0
174,Hot / predictable,OR,1930,1.042,1923.0,7.0,99.6,4342846,2028111,2316000
174,Hot / predictable,SOR,1930,1.042,1923.0,7.0,99.6,4342846,1746833,0
175,Hot / predictable,MP,1930,1.153,1930.0,0.0,100.0,4825000,1061500,0
175,Hot / predictable,OR,1930,1.153,1930.0,0.0,100.0,4396125,2080125,2316000
175,Hot / predictable,SOR,1930,1.153,1930.0,0.0,100.0,4396125,1790625,0
176,Hot / predictable,MP,1930,0.971,1630.6,299.4,84.5,4076587,896849,0
176,Hot / predictable,OR,1930,0.971,1853.0,77.0,96.0,4048645,1746504,2316000
176,Hot / predictable,SOR,1930,0.971,1853.0,77.0,96.0,4048645,1547090,0
177,Hot / predictable,MP,1930,1.209,1930.0,0.0,100.0,4825000,1061500,0
177,Hot / predictable,OR,1930,1.209,1930.0,0.0,100.0,4464937,2148937,2316000
177,Hot / predictable,SOR,1930,1.209,1930.0,0.0,100.0,4464937,1859437,0
178,Hot / predictable,MP,1930,1.101,1848.1,81.9,95.8,4620340,1016475,0
178,Hot / predictable,OR,1930,1.101,1930.0,0.0,100.0,4415591,2099591,2316000
178,Hot / predictable,SOR,1930,1.101,1930.0,0.0,100.0,4415591,1810091,0
179,Hot / predictable,MP,1930,0.949,1633.6,296.4,84.6,3967584,872868,0
179,Hot / predictable,OR,1930,0.949,1834.9,95.1,95.1,3952302,1653420,2316000
179,Hot / predictable,SOR,1930,0.949,1834.9,95.1,95.1,3952302,1475183,0
180,Hot / predictable,MP,1930,1.197,1930.0,0.0,100.0,4825000,1061500,0
180,Hot / predictable,OR,1930,1.197,1930.0,0.0,100.0,4468461,2152461,2316000
180,Hot / predictable,SOR,1930,1.197,1930.0,0.0,100.0,4468461,1862961,0
181,Hot / predictable,MP,1930,0.977,1640.7,289.3,85.0,4101873,902412,0
181,Hot / predictable,OR,1930,0.977,1864.5,65.5,96.6,4073758,1769548,2316000
181,Hot / predictable,SOR,1930,0.977,1864.5,65.5,96.6,4073758,1556686,0
182,Hot / predictable,MP,1930,0.713,1323.8,606.2,68.6,2972346,653916,0
182,Hot / predictable,OR,1930,0.713,1587.9,342.1,82.3,2908255,653838,2316000
182,Hot / predictable,SOR,1930,0.713,1587.9,342.1,82.3,2908255,764627,0
183,Hot / predictable,MP,1930,0.985,1653.8,276.2,85.7,4134454,909580,0
183,Hot / predictable,OR,1930,0.985,1879.3,50.7,97.4,4106116,1799240,2316000
183,Hot / predictable,SOR,1930,0.985,1879.3,50.7,97.4,4106116,1569051,0
184,Hot / predictable,MP,1930,1.055,1771.0,159.0,91.8,4427399,974028,0
184,Hot / predictable,OR,1930,1.055,1930.0,0.0,100.0,4354396,2038396,2316000
184,Hot / predictable,SOR,1930,1.055,1930.0,0.0,100.0,4354396,1748896,0
185,Hot / predictable,MP,1930,0.812,1398.1,531.9,72.4,3395588,747029,0
185,Hot / predictable,OR,1930,0.812,1691.0,239.0,87.6,3344304,1071321,2316000
185,Hot / predictable,SOR,1930,0.812,1691.0,239.0,87.6,3344304,1061431,0
186,Hot / predictable,MP,1930,0.936,1611.8,318.2,83.5,3914605,861213,0
186,Hot / predictable,OR,1930,0.936,1810.4,119.6,93.8,3899527,1605055,2316000
186,Hot / predictable,SOR,1930,0.936,1810.4,119.6,93.8,3899527,1455484,0
187,Hot / predictable,MP,1930,0.909,1566.1,363.9,81.1,3803696,836813,0
187,Hot / predictable,OR,1930,0.909,1826.3,103.7,94.6,3748415,1451079,2316000
187,Hot / predictable,SOR,1930,0.909,1826.3,103.7,94.6,3748415,1282898,0
188,Hot / predictable,MP,1930,1.233,1930.0,0.0,100.0,4825000,1061500,0
188,Hot / predictable,OR,1930,1.233,1930.0,0.0,100.0,4457900,2141900,2316000
188,Hot / predictable,SOR,1930,1.233,1930.0,0.0,100.0,4457900,1852400,0
189,Hot / predictable,MP,1930,0.922,1588.6,341.4,82.3,3858182,848800,0
189,Hot / predictable,OR,1930,0.922,1784.3,145.7,92.5,3843322,1553547,2316000
189,Hot / predictable,SOR,1930,0.922,1784.3,145.7,92.5,3843322,1434506,0
190,Hot / predictable,MP,1930,1.01,1695.5,234.5,87.9,4238766,932529,0
190,Hot / predictable,OR,1930,1.01,1893.3,36.7,98.1,4210779,1901382,2316000
190,Hot / predictable,SOR,1930,1.01,1893.3,36.7,98.1,4210779,1654802,0
191,Hot / predictable,MP,1930,0.903,1555.3,374.7,80.6,3777415,831031,0
191,Hot / predictable,OR,1930,0.903,1837.1,92.9,95.2,3721769,1422490,2316000
191,Hot / predictable,SOR,1930,0.903,1837.1,92.9,95.2,3721769,1241674,0
192,Hot / predictable,MP,1930,0.775,1393.7,536.3,72.2,3232783,711212,0
192,Hot / predictable,OR,1930,0.775,1663.8,266.2,86.2,3177786,909698,2316000
192,Hot / predictable,SOR,1930,0.775,1663.8,266.2,86.2,3177786,931622,0
193,Hot / predictable,MP,1930,1.011,1697.0,233.0,87.9,4242400,933328,0
193,Hot / predictable,OR,1930,1.011,1894.9,35.1,98.2,4214389,1904699,2316000
193,Hot / predictable,SOR,1930,1.011,1894.9,35.1,98.2,4214389,1656221,0
194,Hot / predictable,MP,1930,0.848,1459.8,470.2,75.6,3545360,779979,0
194,Hot / predictable,OR,1930,0.848,1745.3,184.7,90.4,3492460,1209697,2316000
194,Hot / predictable,SOR,1930,0.848,1745.3,184.7,90.4,3492460,1136239,0
195,Hot / predictable,MP,1930,0.878,1511.6,418.4,78.3,3671319,807690,0
195,Hot / predictable,OR,1930,0.878,1785.5,144.5,92.5,3617236,1327245,2316000
195,Hot / predictable,SOR,1930,0.878,1785.5,144.5,92.5,3617236,1206800,0
196,Hot / predictable,MP,1930,1.115,1871.1,58.9,96.9,4677626,1029078,0
196,Hot / predictable,OR,1930,1.115,1930.0,0.0,100.0,4410515,2094515,2316000
196,Hot / predictable,SOR,1930,1.115,1930.0,0.0,100.0,4410515,1805015,0
197,Hot / predictable,MP,1930,1.016,1705.0,225.0,88.3,4262523,937755,0
197,Hot / predictable,OR,1930,1.016,1875.3,54.7,97.2,4235290,1929127,2316000
197,Hot / predictable,SOR,1930,1.016,1875.3,54.7,97.2,4235290,1703571,0
198,Hot / predictable,MP,1930,0.843,1452.5,477.5,75.3,3527671,776088,0
198,Hot / predictable,OR,1930,0.843,1736.6,193.4,90.0,3475035,1193839,2316000
198,Hot / predictable,SOR,1930,0.843,1736.6,193.4,90.0,3475035,1130570,0
199,Hot / predictable,MP,1930,0.787,1415.3,514.7,73.3,3282964,722252,0
199,Hot / predictable,OR,1930,0.787,1689.7,240.3,87.5,3227113,954376,2316000
199,Hot / predictable,SOR,1930,0.787,1689.7,240.3,87.5,3227113,946083,0
200,Hot / predictable,MP,1930,1.025,1721.2,208.8,89.2,4302993,946658,0
200,Hot / predictable,OR,1930,1.025,1893.2,36.8,98.1,4275501,1966133,2316000
200,Hot / predictable,SOR,1930,1.025,1893.2,36.8,98.1,4275501,1719745,0
201,Hot / predictable,MP,1930,1.128,1893.5,36.5,98.1,4733656,1041404,0
201,Hot / predictable,OR,1930,1.128,1930.0,0.0,100.0,4405550,2089550,2316000
201,Hot / predictable,SOR,1930,1.128,1930.0,0.0,100.0,4405550,1800050,0
202,Hot / predictable,MP,1930,0.877,1510.5,419.5,78.3,3668695,807113,0
202,Hot / predictable,OR,1930,0.877,1784.2,145.8,92.4,3614651,1324889,2316000
202,Hot / predictable,SOR,1930,0.877,1784.2,145.8,92.4,3614651,1205937,0
203,Hot / predictable,MP,1930,1.13,1897.6,32.4,98.3,4744006,1043681,0
203,Hot / predictable,OR,1930,1.13,1930.0,0.0,100.0,4404633,2088633,2316000
203,Hot / predictable,SOR,1930,1.13,1930.0,0.0,100.0,4404633,1799133,0
204,Hot / predictable,MP,1930,0.867,1492.4,437.6,77.3,3624583,797408,0
204,Hot / predictable,OR,1930,0.867,1784.3,145.7,92.5,3570501,1280718,2316000
204,Hot / predictable,SOR,1930,0.867,1784.3,145.7,92.5,3570501,1161629,0
205,Hot / predictable,MP,1930,0.851,1465.8,464.2,75.9,3560082,783218,0
205,Hot / predictable,OR,1930,0.851,1752.6,177.4,90.8,3506962,1222895,2316000
205,Hot / predictable,SOR,1930,0.851,1752.6,177.4,90.8,3506962,1140957,0
206,Hot / predictable,MP,1930,0.855,1473.4,456.6,76.3,3578437,787256,0
206,Hot / predictable,OR,1930,0.855,1761.6,168.4,91.3,3525043,1239349,2316000
